id,created_at,updated_at,message_uuid,payment_type,item_amount,item_uuid,org_id,item_quantity,item_description
05b9f225-0508-463a-9ab5-d01bee418188,2022-06-19 12:05:15.787608+00,2022-06-19 12:05:15.787608+00,02725cdc-c3c3-59fa-9988-aa356c8ff682,Income,700,4d24e49a-94df-45eb-9b13-f3e0b9f8fc84,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
0e70da9e-43c4-4978-a9e2-58655e18b245,2022-06-27 06:31:08.556166+00,2022-06-27 06:31:08.556166+00,574a9671-bf6d-5568-bf70-e96e2eb96109,Income,100,5f88bb52-5048-4b66-bbfb-612f5997886a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
af78588e-27ac-40d7-9f1b-2d9b784eb767,2022-06-27 06:40:02.790982+00,2022-06-27 06:40:02.790982+00,6206b458-74e1-5b50-b2c3-dbdbb52e555f,Income,100,5f88bb52-5048-4b66-bbfb-612f5997886a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,2,
b51fad25-d554-4f72-a17b-3e5e7875d91c,2022-06-27 08:26:19.667297+00,2022-06-27 08:26:19.667297+00,6252e722-2309-5529-933e-9bcfff8cc36a,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,2,
705f3d5f-8703-4fa7-91fe-de7a7c1c12f6,2022-06-27 08:39:35.935788+00,2022-06-27 08:39:35.935788+00,dd727d33-dedf-5f5a-a9ee-07bff1ed1075,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,2,
5ada6443-6519-430a-8007-e38499f472bd,2022-06-27 08:39:35.942502+00,2022-06-27 08:39:35.942502+00,dd727d33-dedf-5f5a-a9ee-07bff1ed1075,Income,5,6ca49d18-a98a-4ac5-bb33-afa73185c6cd,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
51015361-1466-4eea-9ce5-79ffc0e8a299,2022-06-27 08:40:19.112685+00,2022-06-27 08:40:19.112685+00,9d6f3edd-4880-5c54-85fe-c5e086ebb224,Income,180,b2ce2a89-6743-4940-89f7-0ad7f9190347,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
58a4d76b-73ae-4da4-a1d0-4f4a027242df,2022-06-27 11:05:27.874888+00,2022-06-27 11:05:27.874888+00,c02fccc8-fbf5-5d35-9995-54512fa8aa71,Income,200,a47fda8b-4bfa-4576-a091-2c633b6b1450,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
d45767df-feea-44a3-aa34-4eb3709dd6b8,2022-06-27 18:49:39.537886+00,2022-06-27 18:49:39.537886+00,9c25e63a-6d24-5eb5-b275-8e243dc1189b,Income,100,1b79c07d-5c0f-4133-b2ea-31ffcbcced0d,9195f046-5aac-4c09-86d5-91d52237d26b,4,
5c490687-6304-47a6-a0aa-f26d4436b888,2022-06-27 18:52:59.467022+00,2022-06-27 18:52:59.467022+00,4d975ad7-ca22-5529-bcf4-63a543bd6767,Income,500,c4277ab8-0a98-49ba-b7e8-8acfc19e9f10,9195f046-5aac-4c09-86d5-91d52237d26b,27,
8b7de3fb-1c07-4f2f-bf6c-6bc1d09f0b7c,2022-06-27 18:52:59.474135+00,2022-06-27 18:52:59.474135+00,4d975ad7-ca22-5529-bcf4-63a543bd6767,Income,100,1b79c07d-5c0f-4133-b2ea-31ffcbcced0d,9195f046-5aac-4c09-86d5-91d52237d26b,3,
ea818b8c-946f-4ecb-8eef-896f1ded1cfb,2022-06-28 02:20:29.039575+00,2022-06-28 02:20:29.039575+00,41cdbae0-0fee-5e2e-b32c-8555097177fd,Income,15000,f5102051-3027-4c41-807d-40c6a56c1040,32e18ded-f7bd-42e6-8670-f356dbf060ea,1,
edb5491b-c6e3-4188-a2cf-a1ab3185700a,2022-06-28 13:22:35.587167+00,2022-06-28 13:22:35.587167+00,198eb8c0-b945-5856-a7d7-259f06183157,Income,1000,26ff9208-0cc2-4b06-a15e-023ec83b7874,39dca1ef-4db4-4f8f-8bf1-37224be1daed,2,
cc604d61-1f10-471f-b754-4a201997dc8e,2022-06-28 13:27:13.932898+00,2022-06-28 13:27:13.932898+00,99783cf2-7832-5d6e-98c6-c296d63b226e,Expense,500,038b591f-eaea-45d8-a774-cd62c96d8c59,39dca1ef-4db4-4f8f-8bf1-37224be1daed,2,
9e2fec71-efd8-4c49-adfb-c78e0c93f776,2022-06-28 13:59:47.765935+00,2022-06-28 13:59:47.765935+00,2a6e44eb-ea52-5129-9b8e-c4a6fd4aedd6,Expense,500,12134159-eff7-4404-8819-e46fdbd64e42,39dca1ef-4db4-4f8f-8bf1-37224be1daed,1,
b8f616c2-0670-4fd4-9ad2-a02509c843f2,2022-06-29 08:42:29.739689+00,2022-06-29 08:42:29.739689+00,1bc11540-a170-5368-82e8-12ae877e4f5d,Income,100,b9ff614f-ac50-49ae-9e78-77eac4907fc5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
2c267904-29b7-49f0-86d6-c40c8a451332,2022-06-29 08:44:34.396402+00,2022-06-29 08:44:34.396402+00,ed618cd7-9eb6-59ac-8d75-41c1ffee0d14,Expense,2000,2470240a-d1f6-46d5-b85c-7f0ea863286a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
b1c98fb1-2b42-4fa7-9b53-97b5f03f5def,2022-06-29 09:35:33.170947+00,2022-06-29 09:35:33.170947+00,455039d3-a672-587f-849f-1a28391245d1,Expense,150,c357d3c3-4440-41c8-b9d3-6c7dc23f6e86,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
49da13a4-14df-4a0a-af05-0d88511f319c,2022-06-29 10:24:52.77584+00,2022-06-29 10:24:52.77584+00,cfb40e93-115f-5e11-a51c-fd5d566d0ef8,Income,100,5f88bb52-5048-4b66-bbfb-612f5997886a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
21b2dea1-b38d-4245-b51a-4e2b219286e7,2022-06-29 10:27:24.623549+00,2022-06-29 10:27:24.623549+00,3ff39b6f-e371-5611-884e-39967a67360d,Expense,200,2470240a-d1f6-46d5-b85c-7f0ea863286a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
838472ff-3798-41cb-a796-319fea806eb5,2022-06-29 13:37:08.010555+00,2022-06-29 13:37:08.010555+00,4e57856a-d7f7-5465-911d-554c3321c15e,Income,400,c780586e-4478-41a7-bbbf-cc30843796a2,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
3e0a9888-940a-4b99-9e9b-dcaf6f567312,2022-06-29 13:44:21.980433+00,2022-06-29 13:44:21.980433+00,00a71ca8-87ec-5bd8-b464-5dccb1d98cde,Expense,499,ebae03f6-6de3-40fe-a341-1f69ff2f9d00,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
38ea5693-ff96-46fb-8873-1d972c0d84f9,2022-06-29 13:52:50.406549+00,2022-06-29 13:52:50.406549+00,4a4f91c5-95f9-54c3-a854-ea2dba5e0353,Expense,20,636d66ed-b9bd-4066-b868-ad9830867e1c,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
d0606730-4f61-4cc4-9c8f-c7ca767ea5b7,2022-06-29 13:55:00.160696+00,2022-06-29 13:55:00.160696+00,d9c3a483-e6ae-5faa-b98f-a76af071727a,Income,1500,e649cb5f-f90b-4a0b-b3d1-d3230b2fb2ff,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
48198803-8b5a-4dea-9c0f-129591c58125,2022-06-29 14:13:10.928169+00,2022-06-29 14:13:10.928169+00,a0976aae-e69b-5372-9556-a8ecd15ddcaa,Income,50,69411059-20d0-4ad0-abe0-32efb316a450,2b5776e1-e118-4c77-8b48-cd10d0924bc2,4,
59e217d0-b650-4654-9970-b5d1a1005b64,2022-06-29 14:23:34.349683+00,2022-06-29 14:23:34.349683+00,02a2eaf9-c258-5cbd-8847-7780d318ba14,Expense,250,c357d3c3-4440-41c8-b9d3-6c7dc23f6e86,2b5776e1-e118-4c77-8b48-cd10d0924bc2,2,
8635c712-231d-439b-bbf9-24f01b14e9ab,2022-06-29 14:24:59.685093+00,2022-06-29 14:24:59.685093+00,eb9d9a01-1435-50f7-bd0c-d645e9c189b0,Expense,140,e8428cb6-2ba2-4a8c-ab6d-44893dfdd01c,2b5776e1-e118-4c77-8b48-cd10d0924bc2,2,
bf3b2560-86f4-4a0f-a811-2b223c5f7d9b,2022-06-29 19:37:53.251754+00,2022-06-29 19:37:53.251754+00,13cb3d92-70c0-54ef-acc2-82d78307a5a5,Income,1500,4d24e49a-94df-45eb-9b13-f3e0b9f8fc84,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
d91c187d-06b7-4380-8e77-407f67101395,2022-06-30 11:55:42.93343+00,2022-06-30 11:55:42.93343+00,5534743f-1ac8-5981-b13a-34bb88c4f16a,Income,100,5f88bb52-5048-4b66-bbfb-612f5997886a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,2,
db3b3d89-586d-42a8-acb9-f198d48a5ab4,2022-06-30 11:57:19.905346+00,2022-06-30 11:57:19.905346+00,7cd3b838-741f-5b2b-ba7c-ecfd1a71d83a,Expense,500,2470240a-d1f6-46d5-b85c-7f0ea863286a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
396b7f39-69c1-4379-b6f8-12f10e2b873e,2022-06-30 12:03:43.429438+00,2022-06-30 12:03:43.429438+00,84b772a3-8cdf-5a6b-b351-34ca669679e2,Income,100,d1b525b6-da50-41bc-88b2-cd41f203608c,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
00351dcd-a466-457b-87f7-468523863991,2022-06-30 12:03:43.437246+00,2022-06-30 12:03:43.437246+00,84b772a3-8cdf-5a6b-b351-34ca669679e2,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,3,
74703aad-7959-4c74-9fd1-c7d076f86ce3,2022-06-30 12:05:39.024009+00,2022-06-30 12:05:39.024009+00,8a2e18b5-b97a-5816-afb1-ccc3059ec6fe,Expense,20000,2470240a-d1f6-46d5-b85c-7f0ea863286a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
f3c70e4a-8260-4c7e-9d1c-83b7c37a38ec,2022-06-30 12:12:52.587858+00,2022-06-30 12:12:52.587858+00,b20e2462-f585-50d4-86fb-503aee6b8893,Income,300,283f4b1e-af98-4886-b915-17c615410fce,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
fa35f5ba-8700-46d8-862c-f87a0775c947,2022-06-30 12:19:31.666445+00,2022-06-30 12:19:31.666445+00,b8e5376b-121c-5fad-8135-8e6521e6124b,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,4,
64016ec1-e5b9-4d98-90b7-3a5c4dc037f1,2022-06-30 12:19:31.673869+00,2022-06-30 12:19:31.673869+00,b8e5376b-121c-5fad-8135-8e6521e6124b,Income,5,dffca57c-a9d5-44cb-95ce-26099747071c,ba7c7670-67c6-46b7-8ba5-96d2ff206420,2,
32466b57-a56a-472e-818c-639d3123d94a,2022-06-30 12:21:59.591756+00,2022-06-30 12:21:59.591756+00,6c387b38-204e-5405-a754-ae0a6e14c8f7,Expense,1500,2470240a-d1f6-46d5-b85c-7f0ea863286a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,4,
12945a0e-98bf-4dfa-ae14-25829816f4f8,2022-06-30 12:21:59.598796+00,2022-06-30 12:21:59.598796+00,6c387b38-204e-5405-a754-ae0a6e14c8f7,Expense,1500,b93c3f1a-4973-4e53-af7b-bafd2dc3091a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,6,
2894ca67-cb97-4b06-9548-bf45e15d7c9f,2022-06-30 13:35:00.879948+00,2022-06-30 13:35:00.879948+00,0f116479-9ba8-5349-bcc7-8b045e773535,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,3,
3075e8c8-fbb0-45e9-b0a2-734764d376c5,2022-06-30 14:01:16.509236+00,2022-06-30 14:01:16.509236+00,bf5ae5ce-86a3-5cb8-8882-1ca2ff95303f,Income,200,a47fda8b-4bfa-4576-a091-2c633b6b1450,ba7c7670-67c6-46b7-8ba5-96d2ff206420,3,
7c3a496b-c16d-46f7-b63d-864d80b949a7,2022-06-30 14:33:51.783313+00,2022-06-30 14:33:51.783313+00,91f80915-8a8f-59db-bc66-6940ba07ccbe,Income,100,f92e39a5-0b9b-40ac-a479-3a51ca54b90d,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
cc78df93-8cc1-4533-a814-804bd3a456fe,2022-07-01 10:14:19.891257+00,2022-07-01 10:14:19.891257+00,f22f9e12-cb6b-5a9c-bcaa-a8bc1dc874e0,Income,100,5f88bb52-5048-4b66-bbfb-612f5997886a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
c1ab6d56-ebeb-4e46-a8d0-6802732f4527,2022-07-01 10:15:05.295037+00,2022-07-01 10:15:05.295037+00,fe93a967-d874-510f-9b8e-b97dec3ff939,Income,200,a47fda8b-4bfa-4576-a091-2c633b6b1450,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
e167b5a8-d7d5-49b5-8318-ae6889980356,2022-07-01 10:15:05.303067+00,2022-07-01 10:15:05.303067+00,fe93a967-d874-510f-9b8e-b97dec3ff939,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,5,
8f8de11c-86af-4af0-bcb1-046bb0533f7b,2022-07-01 10:41:28.729391+00,2022-07-01 10:41:28.729391+00,413b3be2-0aff-569a-a688-64c7e862b703,Income,200,a47fda8b-4bfa-4576-a091-2c633b6b1450,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
0038b072-03e0-4ec4-9159-d2f7b94883eb,2022-07-01 10:41:28.737743+00,2022-07-01 10:41:28.737743+00,413b3be2-0aff-569a-a688-64c7e862b703,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,5,
9017b18f-9985-4908-be90-1101292c2dc5,2022-07-02 04:30:03.206829+00,2022-07-02 04:30:03.206829+00,3d3a41d4-7591-5f83-8266-7cb17689e8bd,Expense,1584,23c949fd-ed84-4bd6-a8b0-3459189a6e64,39dca1ef-4db4-4f8f-8bf1-37224be1daed,1,
f90c5284-ce28-43be-8cdd-56fb2677a530,2022-07-02 04:32:15.328215+00,2022-07-02 04:32:15.328215+00,4dcd8dcc-523d-5188-aaa1-07c1cc42d81a,Income,5000,26ff9208-0cc2-4b06-a15e-023ec83b7874,39dca1ef-4db4-4f8f-8bf1-37224be1daed,2,
b3430585-bd74-4ec3-bf6e-f474598e601f,2022-07-02 04:32:15.334465+00,2022-07-02 04:32:15.334465+00,4dcd8dcc-523d-5188-aaa1-07c1cc42d81a,Income,521,3a072731-eb6b-48a7-9c4b-85c81b0b1e3b,39dca1ef-4db4-4f8f-8bf1-37224be1daed,1,
327ef425-7173-48c6-a5a0-b7e7fcb2ce58,2022-07-02 04:38:45.464655+00,2022-07-02 04:38:45.464655+00,1a2a9a5e-8d8c-5f31-a8ff-1a52c0daa6d8,Income,75000,26ff9208-0cc2-4b06-a15e-023ec83b7874,39dca1ef-4db4-4f8f-8bf1-37224be1daed,2,
c18265b7-9367-42aa-982f-b76debf57ee3,2022-07-02 14:06:38.591261+00,2022-07-02 14:06:38.591261+00,5abbde61-625f-599c-9ded-314cd0d5795e,Income,3100,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
c845d906-6eb4-4633-ba6b-99bb03e193bb,2022-07-02 14:32:52.134475+00,2022-07-02 14:32:52.134475+00,8bfab993-3cfe-5ba3-9a95-ca49b16418a4,Expense,150,51b2b223-b716-46d5-bd49-20cafc9b3edb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
2c8baa16-45ec-46af-9305-c6c64679e4c6,2022-07-02 17:48:16.378118+00,2022-07-02 17:48:16.378118+00,6a22677d-c056-546a-b877-63b1d7edfaa4,Expense,3210,a68eb379-2fef-4fe7-9dde-3b1880e13afc,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
53cb83d7-08ae-40ba-b112-e5e4a5a6a4d8,2022-07-02 17:50:49.0075+00,2022-07-02 17:50:49.0075+00,ec77677a-2a44-5049-b33e-b90867374703,Income,619,2599f531-e4d2-402c-b946-c80b83609545,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
835d6ea7-eb6f-4eea-a39d-0e0c86316540,2022-07-02 19:02:29.48003+00,2022-07-02 19:02:29.48003+00,4b0ff684-8ea8-5bf0-ae5e-1e6939509223,Income,208,c780586e-4478-41a7-bbbf-cc30843796a2,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
e325008d-c13f-4a19-82a0-a3f26bbb95b2,2022-07-02 19:02:29.491642+00,2022-07-02 19:02:29.491642+00,4b0ff684-8ea8-5bf0-ae5e-1e6939509223,Income,100,69411059-20d0-4ad0-abe0-32efb316a450,2b5776e1-e118-4c77-8b48-cd10d0924bc2,5,
ea4411b1-33fc-4ff7-9dfb-869f5af5bd84,2022-07-02 19:03:54.429136+00,2022-07-02 19:03:54.429136+00,4b9ea714-5c69-57e0-8fdc-b8f150bed86c,Income,50,1a2e9e5f-b423-4441-a6c7-4e33e4b44a25,2b5776e1-e118-4c77-8b48-cd10d0924bc2,2,
58ce0ca6-d05d-46ef-afb6-8026ec9bd10b,2022-07-02 19:07:02.936414+00,2022-07-02 19:07:02.936414+00,be9d3fc8-89ab-5f4e-ac6a-5c53417b3e4e,Income,50,e884930d-e0c3-4965-b56e-176965679401,2b5776e1-e118-4c77-8b48-cd10d0924bc2,3,
6474c028-71a6-4bcd-abd1-846537c649d7,2022-07-02 19:30:17.601567+00,2022-07-02 19:30:17.601567+00,25b290b9-ad27-577b-8e69-057fd1a9e734,Expense,250,00be593b-ac88-425b-a43a-f81f52692417,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
ae46e606-3c01-4bf4-82ff-bbd8a490d93b,2022-07-02 19:31:13.88767+00,2022-07-02 19:31:13.88767+00,2319e6cc-4f17-5961-a38a-5bb5208f0815,Income,0,6e6995c0-2a47-4ebb-bba1-9b86d5062883,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
4b556769-babc-45df-8172-c4bca77e3628,2022-07-02 19:49:21.711427+00,2022-07-02 19:49:21.711427+00,3a3f2334-7204-5c42-acc9-aa4aa28a2cd1,Income,100,c780586e-4478-41a7-bbbf-cc30843796a2,2b5776e1-e118-4c77-8b48-cd10d0924bc2,2,
4e36a150-5126-48c3-93ab-3c68e0090795,2022-07-02 20:04:53.737547+00,2022-07-02 20:04:53.737547+00,47bc2785-7b05-58a5-9127-d7413f0ac951,Expense,1000,ea03a329-b17d-4b59-ad3a-d12bcb43c53f,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
a55602f7-9cf9-4841-8037-22de061cca47,2022-07-02 20:04:53.744425+00,2022-07-02 20:04:53.744425+00,47bc2785-7b05-58a5-9127-d7413f0ac951,Expense,510,e19c96c3-72c5-4904-b7ac-baf6cdded20e,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
7590e59d-cf32-4d1f-9f32-730dab09860c,2022-07-04 15:54:18.718749+00,2022-07-04 15:54:18.718749+00,8afa4f3b-0f05-59a8-9168-3cece6aa8f06,Income,50,a70fa294-49a4-4cde-8ab5-934ef61d323f,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
a2209bd8-6797-4e52-8712-48b1d0e5825e,2022-07-05 13:33:25.7474+00,2022-07-05 13:33:25.7474+00,67810644-4062-5e31-a95e-26581ac8c99a,Income,250,3a072731-eb6b-48a7-9c4b-85c81b0b1e3b,39dca1ef-4db4-4f8f-8bf1-37224be1daed,2,
7ee73674-94a4-44ac-9a35-1fc7ee9339b4,2022-07-06 11:54:17.321526+00,2022-07-06 11:54:17.321526+00,e638134b-1208-5077-a536-84a6f26db893,Income,200,a47fda8b-4bfa-4576-a091-2c633b6b1450,ba7c7670-67c6-46b7-8ba5-96d2ff206420,5,
62d100b6-0d11-47f2-accb-9a068bdcceb2,2022-07-06 11:54:17.331033+00,2022-07-06 11:54:17.331033+00,e638134b-1208-5077-a536-84a6f26db893,Income,100,5f88bb52-5048-4b66-bbfb-612f5997886a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
36c2dd08-34c2-4be8-b1e4-e527f68fbd12,2022-07-06 11:54:17.360183+00,2022-07-06 11:54:17.360183+00,e638134b-1208-5077-a536-84a6f26db893,Income,30,4349b958-ec35-46c1-b332-a0889e5d5747,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
e15ae855-f8c1-49ea-9f66-a203f1e8f19b,2022-07-06 14:03:57.405341+00,2022-07-06 14:03:57.405341+00,65b4d111-ccf9-51eb-a58b-7db37e27b1ac,Income,200,a47fda8b-4bfa-4576-a091-2c633b6b1450,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
d1e7d902-c3f1-4c64-9601-1e4e948ac7d9,2022-07-06 14:03:57.416721+00,2022-07-06 14:03:57.416721+00,65b4d111-ccf9-51eb-a58b-7db37e27b1ac,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,5,
dcdf3c7c-603b-4cba-aa34-a1da930d7a78,2022-07-07 06:45:47.480962+00,2022-07-07 06:45:47.480962+00,225327c3-1ad1-5545-bd5f-7af73acdb429,Income,400,2e8550f3-ee8c-4595-ba36-8830bb728c2e,2b85bf50-8534-4a65-9365-87e7ff15edd2,1,
b23758ad-e6c0-48e8-9dd0-5ab6ab680693,2022-07-07 07:51:46.383339+00,2022-07-07 07:51:46.383339+00,416eaa60-7e94-51ed-b3c4-e7b6195b32d5,Income,500,d61eabe1-d614-46b9-b431-69af04d7ef7f,32e18ded-f7bd-42e6-8670-f356dbf060ea,1,
9b266b8e-12fa-485d-baf9-95bcf49bd291,2022-07-07 08:34:03.367247+00,2022-07-07 08:34:03.367247+00,b9e1bea8-db14-5e55-815c-1312cf81ec6d,Income,10,65ebce3f-4ad3-482e-b2ff-1343252b32d5,ba7c7670-67c6-46b7-8ba5-96d2ff206420,10,
57d9a6d3-d669-41f7-bc00-81f118fbfce4,2022-07-07 08:38:12.307558+00,2022-07-07 08:38:12.307558+00,9aa96710-b07f-5a33-9247-d2673a23ec4d,Expense,2000,2470240a-d1f6-46d5-b85c-7f0ea863286a,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
58b3dfad-3d0e-4625-bfd0-81d2aa486d16,2022-07-07 11:31:47.827554+00,2022-07-07 11:31:47.827554+00,dfd9319d-c385-5709-89bb-b4a97e24b8f2,Income,100,14c81334-db27-4278-868d-35953695ccba,ba7c7670-67c6-46b7-8ba5-96d2ff206420,2,
af3d359e-7c5c-4a24-971b-443d520e397f,2022-07-07 12:33:17.732242+00,2022-07-07 12:33:17.732242+00,d4497f1e-7ecc-575b-9e45-a66841e5aa0f,Income,200,a47fda8b-4bfa-4576-a091-2c633b6b1450,ba7c7670-67c6-46b7-8ba5-96d2ff206420,1,
90195974-2ecd-4dfd-9c44-9c7486f6e93a,2022-07-08 05:19:14.191024+00,2022-07-08 05:19:14.191024+00,29d65a18-aed3-52df-93db-ecb12131613f,Expense,50,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
8417c971-38aa-4b73-9803-3e1f3ddf1e61,2022-07-08 05:20:07.68002+00,2022-07-08 05:20:07.68002+00,3b5d113a-1e26-57f9-a904-b5efbbb5ff79,Expense,100,03d09f17-7300-4f6d-b043-677fcb1989bb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
5d2a64ea-fa03-44d4-912c-cd7d6782bf8b,2022-07-08 05:21:12.396693+00,2022-07-08 05:21:12.396693+00,824ed061-59ce-59b8-9ae1-15bbea81116b,Income,500,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
a820d3f9-507d-499e-92fd-f721b895887d,2022-07-08 05:22:29.503529+00,2022-07-08 05:22:29.503529+00,8053894f-d9b8-558f-b8d9-ef5ca5947b06,Expense,500,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
f269e14a-2470-4998-a20a-a2595d51f54a,2022-07-08 05:23:37.406902+00,2022-07-08 05:23:37.406902+00,d5d63db6-071c-5247-b95b-4123e356ae23,Expense,850,51b2b223-b716-46d5-bd49-20cafc9b3edb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
b8e2ed11-8d7c-46b3-81a0-bbeaeaea2df7,2022-07-08 05:24:22.583295+00,2022-07-08 05:24:22.583295+00,bdd207d2-a215-5ec2-8e9f-ad8da66047b1,Income,1500,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
f8e255d7-d9d8-49f7-b6f1-cac6f0c3fd53,2022-07-08 05:25:29.136686+00,2022-07-08 05:25:29.136686+00,5d257ddb-8f46-56b9-a4f8-7b2d63b16172,Income,3100,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
42fc14bf-7a30-48a2-88c1-ea05d55317ec,2022-07-08 05:26:43.941531+00,2022-07-08 05:26:43.941531+00,25fbb334-e686-5318-b8ba-5300ae5b5825,Expense,150,03d09f17-7300-4f6d-b043-677fcb1989bb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
7006917d-5bbd-41ac-b4cc-12dc727f384e,2022-07-08 05:27:01.863537+00,2022-07-08 05:27:01.863537+00,c42e9b34-da15-5575-8882-133e516c372b,Income,1000,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
fd0b3507-2f9c-415b-852d-c11f7a83ba75,2022-07-08 05:28:53.723939+00,2022-07-08 05:28:53.723939+00,5670656b-7612-51f7-8ea3-34eca42f0cf5,Expense,1650,e252d57f-b406-4a6e-a0e6-befbb57a1f1f,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
08d92a1a-6af9-4c5e-afdc-2d32b58287b5,2022-07-08 05:29:25.039814+00,2022-07-08 05:29:25.039814+00,384d9c62-c00a-5113-ab9a-6b5cc6ca1c1c,Income,500,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
5761ce1d-9c1a-40d9-ba1f-999d342e12ee,2022-07-08 05:34:29.420224+00,2022-07-08 05:34:29.420224+00,034c127c-d50b-5a93-8a95-c69074ed36b2,Expense,0,63aa9e07-58bd-4cfc-8cdc-02dfc7157518,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
e760bcc5-42e4-4bc4-ab97-951cdc522446,2022-07-08 05:35:05.39108+00,2022-07-08 05:35:05.39108+00,1e97cf69-c7d4-5748-8f8d-58c48b8f0264,Expense,5000,63aa9e07-58bd-4cfc-8cdc-02dfc7157518,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
9d487e50-5f8d-46a5-9e48-a84cbd605385,2022-07-08 07:54:16.617732+00,2022-07-08 07:54:16.617732+00,8927b861-394e-52d4-9a95-b486094b7b2d,Expense,300,0f8cb366-cef7-4df0-8741-48c625d3cf75,da5a5ffb-c479-4d34-8104-affed9b56620,1,
